text_id,caption,new_text_id,new_caption
Word-1000097847,更小病变的早期发现能力是引领全球先进医学研究领域的关键要素之一.,1000097847,关键要素 小病变 全球先进医学研究领域 
Word-1000097878,"抓拍到的一家三口,很温馨有没有?",1000097878,
Word-1000097888,福乐沃光电用生物光照技术践行动物生长推动禽畜养殖业发展,1000097888,禽畜养殖业发展 生物光照技术 福乐 
Word-1000097927,第18课 美国南北战争课件 人教版九年级上册ppt,1000097927,战争课件 年级 课 
Word-1000097937,"应当警惕的是,某些全身性疾病引起的牙龈出血,如急性或慢性白血病",1000097937,慢性白血病 全身性疾病 
Word-1000098098,会指导新手爸妈如何通过亲密的互动促进宝宝大脑发育.,1000098098,新手爸妈 宝宝大脑发育 互动 
Word-1000098215,衣衣得衣 2015店主风日系复古秋冬原创设计新款拼色拼,1000098215,衣衣得衣 店主风日系复古秋冬原创设计新款拼色 
Word-1000098235,"晚宴开始,集团董事长冼伟昌先生进行了热情洋溢的致辞,感恩和美家人",1000098235,集团董事长冼伟昌先生 热情洋溢 致辞 
Word-1000098318,王者荣耀斗图表情包第六十四期 被反套路了,1000098318,王者荣耀斗图表情 套路 
Word-1000098348,东门街 ,1000098348,东门街 
Word-1000098399,银川市少<人名>武术学校的教练指导学生正在排练,1000098399,武术学校 银川市 教练 
Word-1000098459,想要宝宝春季更健康?奶粉就选法版优博,1000098459,法版优博 奶粉 宝宝 
Word-1000098471,"苦菜秀,靡草死,麦秋至 .",1000098471,"苦菜秀,靡草死,麦秋至 ."
Word-1000098482,河南安阳联通借力微党课让小火苗汇聚大力量,1000098482,河南安阳 小火苗 大力量 
Word-1000098494,阅读分享丨《教父》,1000098494,阅读分享丨《教父》
Word-1000098520,"临滨苑 繁华地段 2室2厅 最佳户型,不能错过的经典",1000098520,最佳户型 繁华地段 临滨苑 
Word-1000098565,电子科技大学mooc精品课程对网教学生免费开放的通知,1000098565,电子科技大学mooc精品课程 通知 网 
Word-1000098641,(流量慎)随便发点我存过的可爱动物图片(不含猫狗),1000098641,可爱动物图片 
Word-1000098650,"这笔交易怎么样?拜仁国米互""送""大将,友谊之花继续开!",1000098650,拜仁 大将 友谊 
Word-1000098668,"打造具有吸引力的门店视觉,不断提升销售额!",1000098668,门店视觉 销售额 吸引力 
Word-1000098689,"附近村民沈广强说,曾经的生活垃圾堆放场终于恢复了最初的模样,跟几",1000098689,村民沈广强 生活垃圾堆放场 模样 
Word-1000098699,悯农(少儿歌曲),1000098699,悯农(少儿歌曲)
Word-1000098727,自主管理显成效 校园文明添保障,1000098727,校园文明 成效 保障 
Word-1000098732,"大货车视觉盲区危险变道 被拦腰撞断""身首异处""",1000098732,异处 大货车视觉盲区危险变道 身 
Word-1000098769,苏联的老螺丝刀子,1000098769,苏联的老螺丝刀子
Word-1000098815,中国需要什么样的大数据分析平台,1000098815,大数据 平台 中国 
Word-1000098836,比企谷八幡是否对雪之下雪乃抱有恋爱的感情?,1000098836,比企谷 恋爱 幡 
Word-1000098856,"先撇血沫子,然后再炖,上盘的时候撒一点生皮牙子.",1000098856,血沫子 皮牙子 上盘 
Word-1000098897,"早餐这样做,不爱吃早餐的孩子连吃三个,每天早上加热",1000098897,早餐 孩子 
Word-1000098924,弹窗8,1000098924,弹窗8
Word-1000099037,2003年<人名>拍征服一集片酬1000块演完身价飙升到8万,1000099037,片酬 身价 
Word-1000099098,kiwi ev在充电模式上提供家用慢充及直流快充两种充电模式.,1000099098,充电模式 直流快充 家用慢 
Word-1000099367,货位008智能电网知识问答 9787512309104 中国电力,1000099367,中国电力 货位008智能电网知识问答 
Word-1000099425,t2021温温直器仪开数智关家度kpid能显自厂可制温销动,1000099425,直器仪 自厂可制温 数智 
Word-1000099521,"中国10强城市排名大洗牌:上海稳居榜首,宁波反超南京",1000099521,大洗牌 强城市 榜首 
Word-1000099522,德国依靠《排放保护条例》《水法》等法律法规设定排放标准,1000099522,排放保护条例 水法 保护条例 法律法规设定排放标准 德国 
Word-1000099625,"都什么年代了,为什么军队不许左撇子扔手榴弹?",1000099625,手榴弹 撇子 军队 
Word-1000099707,中国女乒顺利交接男乒不清晰马龙大蟒还想打年轻队员还要等,1000099707,男乒 中国女乒 年轻队员 
Word-1000099785,尊师重道代代延续.,1000099785,尊师重道代代延续.
Word-1000099789,这次行动就是对此类违法活动的一次排查与打击.,1000099789,违法活动 行动 
Word-1000099909,"古代人睡觉为何用""瓷枕"",这么硬枕着不难受吗?专家:方便女子",1000099909,瓷枕 女子 专家 
